"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4"
2022-12-09,8.32583935033517,24.8845590531624,-10.2381254699588,3.90474218895342,-1.66248859780614,-13.5306416587901,-11.6838848658959
2022-12-12,9.83834678205952,23.019358261774,-9.65071517716645,1.02385869094547,-0.140756294816697,-12.5501555261589,-11.5399367366369
2022-12-13,10.8120214661662,22.8972130677287,-9.81163157859007,0.659871241117898,-0.388245385118246,-12.5966388742003,-11.5725899371042
2022-12-14,10.5574305483006,23.469732471471,-9.07916315148474,-1.02157373297327,0.36501413314582,-12.2578965191629,-12.0335437492966
2022-12-15,10.7279475001038,24.3383636888198,-9.0479417414506,-3.05319139916926,1.75697762799877,-12.8807966518243,-11.8413590244783
2022-12-16,8.93225549379312,21.8662521412637,-8.91785901251227,0.551292348755268,3.32460969399169,-13.5376553952559,-12.2188952700356
2022-12-19,8.9075234216413,20.9899088004974,-7.87631441218909,-0.0242014232256977,3.08793138951079,-13.2134484258206,-11.8713993504141
2022-12-20,10.9410794842949,22.0902787434925,-6.87735894822065,-1.35427509668133,-0.0466018452959247,-12.7676253710989,-11.9854969664906
2022-12-21,10.7905729493172,20.9329683224918,-6.45589016610073,-1.1187478869567,0.256447621168533,-12.4591946846222,-11.9461561552979
2022-12-22,10.5895758950651,20.5254090622247,-6.13150887302206,-0.466459417274066,-0.280440361981249,-12.6238734532867,-11.6127028517257
2022-12-23,10.5168578542027,20.4065049353343,-5.83720957809563,-0.440847689843956,-0.189201491261329,-12.584155980153,-11.871948050183
2022-12-26,10.340168446839,20.5654828304046,-6.03452500125317,0.0803028367620939,0.19090418609877,-12.8702062541127,-12.2721270447386
2022-12-27,10.4992766813885,20.2849032928573,-6.2028035076759,-0.0282143251381726,0.307186386882321,-12.6068460005281,-12.2535025277859
2022-12-28,10.3496349729464,20.3913331402586,-5.70818447729238,0.0368896657747513,0.0803416816304079,-12.9514582238519,-12.1985567594658
2022-12-29,10.0568731751692,19.9132951464651,-7.40534738837984,-0.193467590707883,0.825139402360584,-11.5827087739171,-11.61378397099
2023-01-02,9.60566015806322,19.9855942335466,-7.28573450743202,-0.5084430271855,0.943635043754782,-11.2989681906142,-11.4417437101329
2023-01-03,9.49368285936067,19.7536195898896,-7.21614345565383,-0.0688493710079925,0.0460950699495299,-10.5152086241888,-11.4931960683491
2023-01-04,9.73761166027357,19.3577429317238,-7.92791490576956,0.168048175889318,1.94801148100569,-11.9973665263778,-11.286132816745
2023-01-05,9.55585570909982,18.9958776084084,-8.09192806429586,0.070957305440281,2.37083708159846,-11.8478195885004,-11.0537800517507
2023-01-06,10.1130308772968,17.8529079110615,-7.36694756224606,0.290672773673485,2.16645914006773,-11.6553753919261,-11.4007477479273
2023-01-09,9.85615043118085,18.7282228961721,-7.80450742795052,-0.280095377179585,2.16873279596409,-11.3786187525744,-11.2898845656126
2023-01-10,9.88040244383069,19.8707675078263,-8.6769286106021,0.824857444849229,1.49986600325519,-11.9466558253996,-11.4523089637597
2023-01-11,10.1083080813632,19.5400068270816,-7.79819748475547,-0.0437434303977753,1.4429906444655,-11.7510230329521,-11.4983416048049
2023-01-12,10.1624981227825,18.6503147801765,-8.31600235542977,1.1884212293992,2.36511090273855,-12.2488030304178,-11.8015396492493
2023-01-13,9.52960591498972,18.8502563316289,-8.15114399490592,1.15629119347682,1.35754828597984,-10.8870464033382,-11.8555113278311
2023-01-16,9.4718697840128,18.6778118591145,-7.72779993740066,0.881267884838969,0.385251877392207,-10.1208666313902,-11.5675348365676
2023-01-17,9.74214429757354,18.7957644497459,-7.33472390008288,1.29517377850083,0.195768379435286,-10.9229539352431,-11.7711730699296
2023-01-18,9.82816027049309,18.7885579124045,-7.26411396601064,1.31897446020334,0.351952828088386,-11.3158018024263,-11.7077297027524
2023-01-19,8.91528132746449,18.4949917751143,-8.1270981058291,2.09702652625008,1.25529834318274,-10.7282355273344,-11.9072643388481
2023-01-20,8.959403392701,19.1020027030621,-8.27890338863815,1.55572039799753,1.27837750251731,-10.6425889841245,-11.9740116235153
2023-01-23,9.41274686549524,17.190901076886,-7.35448676443816,3.34399568980288,0.0785335393474327,-10.596916316769,-12.0747740903244
2023-01-24,8.21782498457176,18.5772271091902,-7.69587955962334,1.94803965683669,0.663070317504925,-9.68952891106119,-12.020753597419
2023-01-25,9.35542363159387,17.7488737351659,-7.13856930421161,0.090518759929715,1.07039447740989,-9.41535233663186,-11.7112889632559
2023-01-26,9.31552840728941,17.3789777598411,-7.13016270363036,0.868699508036244,0.129231702634335,-8.99943467769911,-11.5628399964716
2023-01-27,9.45280041025386,17.3283145735797,-7.47548621081224,1.4293950223847,-0.225192168667526,-9.21940477789668,-11.2904268488418
2023-01-30,8.87331528497183,18.1169781333584,-7.44263148707957,1.48089627244738,-0.152177098967826,-9.56633652382665,-11.3100445809036
2023-01-31,9.0896543661326,18.1673647176456,-7.35283597253976,1.22387607308989,-0.197947762542796,-9.91977940393625,-11.0103320178493
2023-02-01,9.4649428100072,17.2731699884575,-7.40649437625846,1.20525533559502,0.0704548261215905,-9.73574415055906,-10.8715844333637
2023-02-02,10.3110616156557,15.3926338374768,-7.24855760097459,3.59326801119045,0.583848220582261,-10.8290702108334,-11.8031838730973
2023-02-03,10.306306491477,14.8857041666173,-6.38364350619056,2.88448120323886,0.714141816678818,-10.669541978934,-11.7374481928873
2023-02-06,9.96961479019677,15.1343721339933,-5.79498696324455,2.76817552420036,0.616171253336432,-11.1797266471571,-11.5136200913252
2023-02-07,9.64683101772258,15.1497367107938,-5.50519322047487,2.14705982211745,1.0980591482945,-11.0601413273942,-11.4763521510592
2023-02-08,10.6279274858845,15.6650970337908,-5.73769416849156,1.89665657856977,-0.21489675282465,-10.5719940798755,-11.6650960970534
2023-02-09,12.2825899889386,16.4758527788467,-6.54406008079308,3.2249854010321,-1.6383769700362,-11.6491909609996,-12.1518001569885
2023-02-10,12.7842575806493,13.3751242499639,-6.70555029483903,6.08605647414831,-2.04555259562284,-11.5019353458878,-11.9924000684119
2023-02-13,13.5279196533074,12.3916011540384,-6.95556024894263,7.59416069907542,-5.33574591341784,-9.82919254541474,-11.393182798646
2023-02-14,13.2732286496338,13.4495151211427,-7.78525751661254,7.92763864939437,-5.53738957494577,-10.377956512618,-10.9497788159946
2023-02-15,12.522541353229,13.0293597669457,-7.8080280594232,7.97041493181099,-4.90164790822987,-10.1629889759733,-10.6496511083594
2023-02-16,12.4517855850833,12.8103863500583,-7.98596879568709,7.78455488155617,-4.14228857941438,-10.4099760803087,-10.5084933612875
2023-02-17,12.6332433101954,12.3377786990642,-7.71308479484994,6.73378273297061,-3.6583631901122,-10.0886731000909,-10.2446836571772
2023-02-22,12.4220898414815,12.7789193849487,-7.31579496678691,5.70162760269751,-3.59569655668339,-9.80030829984754,-10.1908370058098
2023-02-23,12.3133408176875,12.8417030018291,-6.9477805385854,5.2234280737916,-3.78440032800329,-9.67332406816778,-9.97296695855172
2023-02-24,12.2738131948018,12.3663310122355,-7.13395699832481,4.6065544055282,-3.44775411005631,-9.33864170621187,-9.32634579797258
2023-02-27,11.9000960627851,12.5201275521115,-6.97247445613156,4.02709167108672,-3.05920098846615,-9.36611572402647,-9.04952411735913
2023-02-28,11.5968858647566,12.3979393707524,-7.05124182922095,4.20409943422192,-3.46126374543788,-8.90572095360269,-8.7806981414694
